0	1	2	3
746701	527733	1483077954	5
746701	527733	1483077954	5
746701	527733	1483077954	5
746701	527733	1483077954	5
746701	527733	1483077954	5
746701	527733	1483077954	5
746701	527733	1483077954	5
746701	527733	1483077954	5
746701	527733	1483077954	5
746701	527733	1483077954	5
748111	756888	1483312576	1
748111	756888	1483312606	1
748811	38324	1483343090	1
748811	1323483	1483340221	2
748811	1323483	1483343823	4
749421	2158390	1483341096	1
750471	583875	1483342139	4
751911	2333552	1483314557	1
752871	793206	1483315313	3
752871	793206	1483315294	1
752871	2302681	1483342436	1
755101	2285356	1483337594	1
755101	979741	1483336736	1
755101	1957121	1483342701	1
755101	1052261	1483338807	1
755101	1580928	1483341577	4
755101	739928	1483332661	1
755101	1603758	1483315515	1
755101	929438	1483311693	4
755101	1831802	1483341876	1
755101	702392	1483318364	1
755101	478452	1483328987	1
755101	1017022	1483339042	1
755101	914423	1483335284	1
755101	1533854	1483340463	1
755101	532214	1483334467	1
755101	857664	1483338744	1
755101	2256544	1483343002	1
755101	1993260	1483336244	1
755101	16270	1483334050	1
755101	1993260	1483336312	1
755101	1993260	1483336261	1
755101	2029767	1483312487	1
755101	1651917	1483327349	1
755101	1651917	1483327413	1
755101	815267	1483331324	1
755101	2249537	1483334742	1
755101	1651917	1483327367	1
755761	1886185	1483314764	4
757261	814528	1483342436	1
758241	261908	1483319574	1
758241	261908	1483319536	1
762241	1434473	1483321271	1
764531	2041763	1483332761	1
767951	1184015	1483343819	1
774221	1542872	1483313283	1
775931	236680	1483340321	4
775931	1962177	1483339336	1
775991	452435	1483340326	1
778201	1488764	1483334455	1
784861	2237052	1483343524	3
784861	2237052	1483343517	1
786601	1882180	1483337886	1
791471	789077	1483315111	1
792811	2232292	1483312472	1
793411	1213525	1483335694	1
793411	1559502	1483342101	1
795361	1077642	1483335030	1
795361	158205	1483340554	1
795391	1594746	1483341066	1
795391	229247	1483342552	1
797371	310985	1483341615	1
799401	2226322	1483316122	1
799401	2226322	1483316134	2
799401	2226322	1483316128	1
801631	878284	1483331890	1
802671	1565494	1483335750	1
803521	1349388	1483343227	1
805631	1429127	1483343679	1
805631	466189	1483337425	1
807201	263008	1483343457	1
808001	249057	1483343355	1
812101	1623236	1483339860	1
812101	1623236	1483339834	1
812101	270280	1483331005	1
812101	270280	1483331095	1
814891	2291228	1483342664	1
818181	2348554	1483340512	1
819211	350507	1483090449	5
819211	350507	1483090449	5
819211	350507	1483090449	5
819211	350507	1483090449	5
819211	350507	1483090449	5
819211	350507	1483090449	5
819211	350507	1483090449	5
819211	350507	1483090449	5
819211	350507	1483090449	5
819211	350507	1483090449	5
820551	1459231	1483320164	1
825831	2283984	1483335601	1
826771	50757	1483317652	1
828181	583875	1483342128	4
833411	31865	1483341374	1
837021	134946	1483339375	1
837021	134946	1483339376	1
837021	134946	1483339172	1
837021	134946	1483339171	1
842731	220473	1483324221	1
842731	220473	1483324260	3
848591	839807	1483343799	1
848591	1978449	1483314456	1
853291	1600103	1483334305	1
853291	579593	1483343533	1
857181	1158288	1483340917	1
857181	1901238	1483333489	1
857181	1901238	1483333385	1
857181	711956	1483341119	1
861731	1969727	1483343422	1
862431	1929348	1483313816	1
869501	941906	1483340084	1
870691	1084492	1483332471	1
874111	1815424	1483311620	1
874111	820946	1483341240	1
878601	471245	1483331491	1
881511	169577	1483338550	1
881801	1974466	1483343779	4
882881	1718360	1483342485	1
883481	1359781	1483341992	1
886411	604256	1483311810	1
893711	2093414	1483341198	1
895191	1009017	1483337804	1
896861	34866	1483338450	1
896861	1557350	1483339826	1
896861	1557350	1483339488	1
904931	517322	1483338232	1
905791	1440091	1483338920	1
906151	1124275	1483342187	1
907971	1261333	1483343848	1
908151	451259	1483334049	1
913191	865284	1483336800	1
914031	279493	1483341209	1
914031	279493	1483341986	1
914031	1803756	1483343896	1
914031	777159	1483343600	1
914031	744519	1483343953	1
914031	744519	1483343919	1
914031	2043069	1483339666	1
914031	2214730	1483342220	1
914031	289591	1483337148	1
916721	1681013	1483340166	1
919571	1217578	1483327093	1
924191	64173	1483341019	1
925561	176764	1483343592	4
926621	1134973	1483342492	1
928671	2170156	1483343470	1
930171	1587858	1483340037	1
930521	1116182	1483339124	1
938951	239890	1483334355	1
938951	483300	1483334370	3
938951	483300	1483335255	1
938951	1237770	1483334055	1
938951	1237770	1483334370	3
938951	239890	1483334370	3
938951	1642834	1483335270	3
938951	1642834	1483334355	1
938951	925199	1483334070	3
938951	839459	1483334355	1
938951	925199	1483334955	1
938951	839459	1483334070	3
938951	213235	1483334955	1
938951	213235	1483334370	3
938951	1431507	1483334955	1
938951	1035967	1483334070	3
938951	1431507	1483334070	3
938951	1886181	1483334370	3
938951	1886181	1483334055	1
938951	1410206	1483334955	1
938951	1410206	1483334970	3
942851	277655	1483342180	1
943891	522935	1483341809	1
943891	522935	1483341855	1
945871	2199573	1483334660	1
945871	1886846	1483342859	1
945871	1892868	1483341560	1
945871	1605691	1483339154	1
948411	1801908	1483316769	1
950731	1244740	1483342066	1
950731	1244740	1483342154	1
950731	261232	1483324152	4
951721	823520	1483015181	5
959031	2170806	1483341520	1
962061	1365508	1483339949	1
962061	1034498	1483341543	1
962061	564925	1483313895	1
962261	2201893	1483319090	1
962261	2201893	1483337668	1
965721	703075	1483341804	1
972851	1684064	1483341995	1
973941	1160417	1483312716	1
975581	868130	1483338026	1
978581	1136937	1483342391	1
981131	1607113	1483339608	1
981131	1793940	1483342213	1
981131	1206060	1483331661	1
983601	1681744	1483330302	1
983601	1681744	1483330221	1
984321	2187063	1483343950	1
984631	577063	1483341678	1
985371	529481	1483318324	1
988591	614139	1483343027	1
994951	2293560	1483339723	1
994951	1108469	1483331683	1
994951	1108469	1483331655	1
995081	1433293	1483343773	1
1001391	1871259	1483340863	1
1003121	1153514	1483338244	1
1006811	428968	1483337754	1
1008371	227177	1483343783	1
1009631	1584637	1483342484	1
1010251	1045716	1483337634	1
1014891	1016530	1483342503	1
1014891	1016530	1483342627	1
1022711	809019	1483338089	1
1023471	662756	1483339739	1
1023471	662756	1483339764	1
1027141	1738920	1483339438	1
1027501	324477	1483339428	2
1035301	985219	1483334176	1
1035301	985219	1483335268	1
1035301	114954	1483340261	4
1043531	2094711	1483340821	2
1043531	2094711	1483340817	1
1043531	2094711	1483340852	1
1043531	1274352	1483337136	4
1043531	1879993	1483343655	1
1043531	596273	1483340335	1
1044781	1761326	1483340166	1
1046591	1667526	1483313023	1
1046591	2182492	1483342559	2
1046591	2182492	1483342563	1
1047881	1522421	1483338845	1
1052851	977408	1483334215	1
1053001	920945	1483334536	1
1056801	789896	1483333171	1
1056801	789896	1483333167	1
1056811	1539998	1483340417	1
1056811	1539998	1483340366	1
1056811	457058	1483317258	4
1056811	2225855	1483338069	1
1056811	906083	1483311993	1
1056811	351439	1483342599	4
1057031	873938	1483341179	1
1057031	873938	1483341398	1
1057211	767186	1483334528	4
1057211	873375	1483336285	1
1057211	2117773	1483343538	1
1062141	69839	1483343726	4
1062141	433247	1483342078	1
1062141	1207211	1483319752	1
1062871	298798	1483341931	1
1063361	1411101	1483339913	1
1063681	1879709	1483313475	1
1063681	1879709	1483317113	4
1069351	991994	1483342548	1
1069351	991994	1483342503	1
1076371	1292223	1483337307	1
1077091	858756	1483342264	1
1084051	351439	1483342605	4
1085981	1147313	1483324670	1
1090071	609004	1483338341	1
1090071	609004	1483338339	1
1091431	85489	1483343941	1
1095911	394834	1483315358	1
1095951	1265735	1483327846	1
1095951	1440297	1483337083	1
1100591	584087	1483343586	4
1101481	367579	1483343191	1
1102981	1760879	1483335966	1
1102981	376392	1483339973	1
1103171	2210657	1483341544	1
1107671	592364	1483334170	1
1107671	1187175	1483339982	2
1107671	1187175	1483343583	4
1107671	305985	1483341009	1
1107671	305985	1483341075	1
1107671	1209835	1483342688	1
1107671	2260215	1483325538	1
1107671	1106739	1483339606	1
1107671	1945382	1483341683	4
1107671	1314576	1483329750	1
1107671	1289997	1483343957	4
1107671	320751	1483343832	1
1110351	1560151	1483338958	1
1110351	53673	1483341175	1
1110351	53673	1483341217	1
1110351	1634483	1483342776	1
1114441	308151	1483342422	1
1117601	262908	1483334781	1
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1118221	337387	1483080568	5
1129331	1822036	1483335172	1
1130241	1613612	1483313292	1
1131431	1257648	1483332446	4
1133251	66032	1483343834	1
1137771	1256561	1483340625	2
1137771	1256561	1483340583	1
1137771	1256561	1483340639	1
1138641	2274578	1483333437	1
1138641	2341857	1483339750	1
1138641	751387	1483337446	1
1138641	751387	1483335501	1
1144701	583875	1483342137	4
1148401	1945382	1483341685	4
1152741	1127770	1483341764	1
1152741	2209639	1483341631	4
1153581	1183408	1483339431	1
1153581	1183408	1483339476	2
1153581	1183408	1483339473	1
1157891	1774855	1483339571	1
1159841	1700448	1483336198	1
1160081	1977065	1483335916	1
1160081	1380980	1483341726	1
1160081	1380980	1483341809	1
1160081	1840844	1483343998	1
1164031	689008	1483333028	1
1167091	528021	1483339284	1
1167091	595453	1483342541	4
1167091	1741906	1483338434	1
1170071	494229	1483342004	1
1175691	2160576	1483337490	1
1178431	1667526	1483313053	1
1183971	36635	1483342702	1
1183971	1001738	1483343942	4
1187171	1242762	1483314409	1
1187661	1197596	1483341360	1
1187661	2317454	1483342290	1
1188081	1029723	1483343660	4
1190621	1538959	1483343022	1
1190621	1576890	1483338842	1
1193681	1811780	1483343595	1
1200221	124142	1483335255	1
1201781	1459282	1483315690	1
1206181	2245766	1483336773	1
1206181	1596852	1483335308	1
1206951	1815994	1483339224	1
1208011	258276	1483343500	1
1208011	258276	1483343577	1
1213831	1554061	1483341591	1
1214531	2059006	1483342485	1
1215621	943699	1483343627	1
1216761	2225064	1483336763	1
1223591	2177163	1483343403	1
1227551	2137501	1483335193	1
1227551	331155	1483337770	1
1229881	888373	1483313727	1
1230651	1903432	1483333868	1
1230681	2335455	1483321094	1
1231031	1015150	1483339230	4
1232371	403538	1483341547	1
1233211	2244915	1483343359	1
1236771	1314147	1483315335	1
1238821	310985	1483341283	1
1241711	532875	1483342793	1
1241711	323302	1483311940	4
1242271	875620	1483340441	1
1242331	1520157	1483341885	1
1242331	1520157	1483318350	1
1242331	582943	1483339836	1
1243191	2333028	1483340692	1
1243621	1299791	1483312982	1
1244831	369968	1483339656	1
1244831	1876036	1483342487	4
1244941	1184337	1483341161	1
1247321	1760879	1483333697	1
1249141	1966153	1483343677	1
1250801	2189254	1483317444	1
1251411	287195	1483335374	1
1253481	1357113	1483342119	1
1253851	649764	1483337600	1
1257201	636854	1483341233	1
1257201	636854	1483341159	1
1259351	688180	1483336555	1
1259431	1054622	1483342240	2
1259551	1216726	1483340503	1
1265081	1208113	1483337884	1
1267761	1467685	1483339679	1
1269371	1779678	1483342556	1
1270471	1378514	1483337873	1
1273071	1650297	1483338993	1
1273071	1650297	1483343865	1
1273071	1650297	1483338971	1
1273071	1650297	1483339920	1
1273071	1650297	1483338992	1
1273321	1526032	1483317390	1
1278071	442951	1483343678	4
1278071	442951	1483340000	1
1278231	2068828	1483339753	1
1278231	475772	1483339036	1
1278231	707869	1483343967	1
1279351	2161971	1483339837	1
1285551	984829	1483341351	1
1285631	367303	1483337324	1
1287401	1476775	1483337530	1
1287471	2309574	1483338070	1
1296251	939157	1483314646	1
1299401	344936	1483342813	1
1306011	752106	1483312930	1
1314981	1237876	1483339450	1
1317571	819590	1483340989	4
1318471	553268	1483337104	1
1319111	1812046	1483340313	1
1320791	273399	1483342716	1
1322571	1685979	1483336778	1
1322571	1391312	1483343354	1
1324831	1048922	1483330851	1
1329061	2090856	1483343765	1
1331181	597684	1483311916	1
1331411	1493637	1483341859	1
1331411	2173340	1483338838	1
1335921	50926	1483313438	1
1335921	162731	1483329127	1
1335921	162731	1483329204	2
1335921	1379164	1483340630	1
1335921	2189254	1483317672	1
1335921	1779958	1483337822	1
1335921	559703	1483340722	1
1335921	2043069	1483340092	1
1335941	716280	1483336848	1
1340591	367379	1483341876	1
1346441	1805896	1483330259	1
1347671	492685	1483324779	1
1354371	939157	1483311816	1
1354371	939157	1483313149	1
1356871	1633116	1483341742	4
1360881	2183480	1483329602	1
1362341	1092857	1483342070	1
1363881	1105272	1483311896	1
1363881	1717325	1483317213	1
1365021	801647	1483338939	1
1369491	1024148	1483341274	1
1371731	2202065	1483343918	1
1375751	1088441	1483342001	1
1375751	1298987	1483342133	1
1378241	1464395	1483336649	1
1378241	1464395	1483336491	1
1379831	1436319	1483314294	1
1382251	548900	1483343092	1
1383821	2032308	1483338114	1
1385521	1528906	1483316857	1
1386081	1967779	1483339298	1
1386081	1967779	1483342918	4
1386761	428094	1483329852	1
1387391	707117	1483338406	1
1387981	1190398	1483343032	1
1387981	2103519	1483341504	1
1387981	872582	1483332854	1
1391221	873537	1483340566	1
1399031	1884238	1483341466	4
1402411	1815958	1483342263	1
1405511	393144	1483337407	1
1405511	955236	1483327763	1
1406871	805366	1483337660	1
1408001	1651767	1483343391	1
1410681	1673653	1483340246	1
1412671	886446	1483341171	1
1413111	1603532	1483341646	1
1416421	1067034	1483343227	1
1418241	1125352	1483333570	1
1420271	1197874	1483339129	1
1420271	1197874	1483339211	2
1421781	1942697	1483335138	1
1422441	825528	1483312496	1
1423691	725389	1483319609	1
1423691	1788716	1483337018	1
1426451	395057	1483335843	1
1428221	472662	1483334292	1
1428221	1689432	1483331213	1
1431151	1292223	1483336923	1
1431151	1292223	1483336936	1
1431151	964592	1483343641	1
1433081	2124203	1483341081	1
1435091	311570	1483336511	1
1435091	569491	1483337105	4
1435091	1817734	1483342820	1
1443371	2004737	1483343443	1
1447451	996939	1483337098	1
1447451	1132544	1483340319	1
1447451	1686694	1483340381	4
1447451	358875	1483315733	1
1447451	304593	1483339924	1
1450851	1121581	1483343254	1
1452451	1680830	1483335089	1
1452451	1680830	1483335221	2
1456821	239261	1483312261	4
1457891	1292223	1483337067	1
1466991	1920637	1483335949	1
1466991	1206060	1483331682	1
1468131	2075668	1483340128	1
1471211	1761326	1483340252	1
1471371	1898290	1483341569	1
1471371	1898290	1483341480	1
1471371	974444	1483341808	1
1471371	974444	1483341633	1
1471371	974444	1483341810	2
1475081	1578409	1483334951	1
1478091	1953887	1483314091	1
1480051	2004737	1483343139	1
1482241	557004	1483340319	1
1482241	557004	1483340351	3
1485781	661964	1483342352	1
1485781	1979634	1483334130	1
1485781	2319164	1483342743	1
1485781	2050168	1483342811	1
1485781	1758846	1483339088	1
1485781	122162	1483341925	1
1485781	130062	1483343413	1
1485781	122162	1483341936	3
1487941	1748110	1483332062	1
1488361	2116990	1483342562	1
1489981	905552	1483343510	1
1496131	2227275	1483343412	1
1497421	182919	1483315125	1
1497871	578179	1483343448	1
1497871	578179	1483343433	1
1503041	1973061	1483330443	1
1503391	1526032	1483315940	1
1503411	1101562	1483340153	1
1505761	58623	1483327950	4
1511371	236680	1483340368	4
1513611	211655	1483343371	1
1513611	498796	1483343771	1
1513611	448718	1483340821	1
1513611	448718	1483340665	1
1513611	448718	1483340826	2
1514461	434753	1483342890	4
1517291	1734238	1483315083	1
1518631	1447162	1483342572	1
1518631	1447162	1483342588	3
1519261	2077860	1483340214	1
1519261	346815	1483343185	1
1519701	157605	1483342869	1
1521251	1986734	1483343565	4
1521251	2004481	1483338859	1
1522871	169577	1483338618	1
1525771	133775	1483339309	1
1525771	479815	1483343369	4
1525771	2171385	1483339865	1
1525771	1843284	1483343890	1
1525771	1132544	1483339370	1
1525771	1554960	1483342503	1
1525771	1640902	1483341314	1
1525771	1861481	1483343002	1
1525771	1376038	1483336581	1
1529121	1128307	1483339779	1
1541281	2241066	1483335047	1
1542331	1770751	1483332949	1
1542791	47353	1483340161	1
1542791	1639096	1483341140	1
1542941	176764	1483343586	4
1550281	1134180	1483341702	1
1550351	571317	1483317110	1
1550351	573785	1483339773	1
1550371	2142539	1483343103	1
1556461	487736	1483343319	1
1556461	1299486	1483343319	1
1556461	1909949	1483342719	1
1556461	2317884	1483343319	1
1556461	2193840	1483343319	1
1556461	1998520	1483343319	1
1556461	675460	1483342719	1
1556461	382997	1483342719	1
1556461	968887	1483343319	1
1556461	885577	1483343619	1
1556461	1400303	1483343619	1
1557671	1208118	1483343290	1
1558881	531465	1483343322	1
1560351	1812705	1483342153	1
1563961	369968	1483339704	1
1564401	2238059	1483331434	1
1565581	1404839	1483342706	4
1565851	2177163	1483343276	1
1565911	1667526	1483312851	1
1566501	2100621	1483313887	1
1569101	924445	1483342723	1
1570521	536879	1483342767	1
1573831	858038	1483343288	1
1573831	1187175	1483343609	4
1573831	961582	1483336358	1
1573831	1274162	1483339920	4
1573831	868551	1483343647	1
1573831	2163221	1483313697	4
1585361	2139483	1483340272	1
1588731	1266920	1483342351	1
1590141	2001656	1483343487	1
1590141	2001656	1483335141	1
1591221	1891728	1483341749	1
1591271	2313996	1483341765	4
1594311	2030019	1483340931	1
1594311	173211	1483334357	1
1594311	2339437	1483342408	1
1595201	344350	1483341848	1
1596071	2165757	1483337369	1
1603571	1118623	1483330227	1
1603571	506472	1483337976	1
1606351	1461270	1483339389	1
1606351	1050281	1483335007	4
1606351	1370558	1483315214	1
1607331	2109007	1483343142	1
1607331	2109007	1483343062	1
1607331	2109007	1483343165	1
1607331	412120	1483339859	1
1607571	552091	1483341515	1
1609491	220749	1483340509	1
1613411	1965714	1483342534	1
1616711	2339154	1483335158	1
1616711	2339154	1483335181	1
1617791	1433314	1483339079	1
1619291	1132660	1483328105	1
1624791	997002	1483337386	1
1628691	2142557	1483343837	1
1630141	1737599	1483339267	1
1630141	2232292	1483312924	1
1632671	1902061	1483331353	1
1634951	1886185	1483314756	4
1635481	1138123	1483315538	1
1635701	1920348	1483319750	1
1643031	2232292	1483312656	1
1644491	176764	1483343583	4
1646101	1654789	1483341291	1
1647851	2258996	1483342339	1
1647851	2258996	1483342354	1
1649041	265918	1483337059	1
1655211	2240872	1483341444	1
1657601	1384675	1483334890	1
1658051	1645202	1483342423	1
1658051	2027307	1483330476	1
1660541	2193629	1483340636	1
1660541	2319801	1483339944	1
1660541	1663431	1483335253	1
1660541	1663431	1483335192	1
1660541	1035077	1483334961	1
1660541	2225183	1483338452	1
1660541	1039808	1483334074	1
1660541	255176	1483321171	1
1660541	1901206	1483342778	1
1661631	1929471	1483342785	1
1661871	170261	1483337985	1
1663321	2325312	1483332361	1
1663331	840783	1483341044	1
1663741	356911	1483341756	1
1668411	320907	1483311913	1
1668531	1956751	1483336995	1
1669831	1402819	1483336509	1
1670671	1783592	1483342666	1
1670671	1783592	1483342794	1
1672281	1805658	1483315331	1
1674431	2108934	1483339071	1
1674431	6548	1483338754	1
1674431	2025178	1483342905	1
1674431	2025178	1483342890	1
1674431	6548	1483338637	1
1675281	1662280	1483339583	1
1675881	1483400	1483317241	1
1675881	258156	1483340943	1
1675881	1256671	1483313048	2
1675881	2028695	1483328434	1
1683151	1230406	1483312894	1
1686391	124142	1483335576	1
1686391	148006	1483338750	1
1686831	2094090	1483340890	1
1686991	825049	1483343185	1
1688161	1185588	1483322888	1
1689281	1266976	1483311991	1
1692421	961582	1483337115	1
1692421	2013360	1483339530	1
1692831	2101527	1483342945	1
1692831	2101527	1483342954	3
1695981	1476775	1483334826	1
1696711	2145538	1483323179	1
1699561	108176	1483338826	4
1701621	425015	1483338691	1
1707651	1263792	1483341668	1
1708421	2268571	1483339253	1
1713041	1994804	1483313742	1
1713971	897302	1483342063	1
1714891	2116990	1483342312	1
1717211	1567194	1483335502	1
1717211	1567194	1483335421	1
1719031	1886181	1483335041	2
1719031	1410206	1483335913	1
1719031	1410206	1483335041	2
1719031	213235	1483335313	1
1719031	213235	1483335941	2
1719031	1035967	1483335313	1
1719031	1035967	1483335041	2
1719031	1431507	1483335913	1
1719031	1431507	1483335341	2
1719031	1642834	1483335941	2
1719031	1642834	1483335913	1
1719031	239890	1483335941	2
1719031	483300	1483335913	1
1719031	483300	1483336241	2
1719031	239890	1483335313	1
1719031	1237770	1483335313	1
1719031	925199	1483335913	1
1719031	925199	1483335941	2
1719031	839459	1483335041	2
1719031	839459	1483335013	1
1724301	1427404	1483338925	1
1725511	1596920	1483341590	3
1725511	1596920	1483341531	1
1728861	1147457	1483343189	1
1736241	298798	1483342208	1
1739081	2115048	1483340298	1
1745191	1377185	1483321959	1
1751071	2184331	1483337724	1
1753331	1878462	1483340579	1
1753331	2177163	1483343301	1
1754241	1792834	1483313955	4
1755621	1510917	1483339983	1
1755621	1510917	1483340030	2
1762201	865710	1483342045	4
1763591	1286692	1483340636	1
1764291	1124160	1483337065	1
1764291	1124160	1483340807	4
1771771	166558	1483334118	1
1773061	1144303	1483341129	4
1776471	139257	1483341447	1
1778461	152822	1483337652	1
1780201	1494472	1483343625	1
1783551	1369117	1483341503	4
1784931	1751403	1483338534	1
1785261	1969727	1483343600	1
1786731	156076	1483333244	1
1789421	1914388	1483336421	1
1789721	2313948	1483337182	1
1790671	1836225	1483319055	1
1795401	1980575	1483341845	1
1796671	767186	1483334507	4
1796861	1836225	1483318754	1
1803641	2209639	1483341652	4
1803661	614767	1483341635	1
1805741	1567427	1483341439	1
1806041	2059006	1483342603	1
1806041	176100	1483330360	1
1810881	1494472	1483343633	1
1819851	311950	1483312979	1
1820621	1328336	1483338501	1
1822401	1527265	1483339848	1
1830791	1386274	1483343549	1
1831591	1806335	1483341288	1
1831841	451259	1483334558	1
1833901	2054812	1483341853	1
1837561	828919	1483319030	4
1838561	1518243	1483314681	1
1838561	692191	1483336657	1
1838561	1733381	1483342559	1
1838691	401053	1483326305	1
1843291	316833	1483337983	1
1843661	2041639	1483343288	1
1847221	287665	1483342083	1
1847661	1476328	1483313224	1
1847711	296533	1483340133	1
1848041	579139	1483343156	1
1848041	1465224	1483342670	1
1848041	940424	1483329521	1
1848041	940424	1483329561	1
1848041	2066862	1483341979	4
1848041	967773	1483343857	1
1851211	464647	1483342740	1
1852181	903824	1483312381	1
1855201	387644	1483342020	1
1856041	1793496	1483341943	1
1856591	1963135	1483318405	1
1858021	1181199	1483342681	1
1863011	1554061	1483341930	1
1863751	2278242	1483335723	1
1863751	1064873	1483333897	1
1866111	2109881	1483334357	1
1866111	2109881	1483334315	1
1866111	2109881	1483334360	2
1868001	1667526	1483312842	1
1874431	1886682	1483339054	1
1878511	978765	1483342591	1
1880051	1700053	1483323721	1
1880051	1700053	1483323747	1
1880051	1700053	1483323674	1
1884081	413597	1483339211	1
1884081	856051	1483343880	1
1884081	856051	1483343821	1
1884081	856051	1483343872	1
1886351	243091	1483340776	1
1890731	2122668	1483341181	1
1891121	1550372	1483334948	1
1892311	1995894	1483341555	1
1892661	685208	1483328186	1
1892661	685208	1483326135	1
1892791	1091465	1483333426	1
1894821	548319	1483339382	3
1894821	548319	1483339375	1
1894821	548319	1483339378	3
1894821	548319	1483339383	3
1896101	1050281	1483335131	4
1897731	274848	1483342984	1
1899641	2081411	1483342528	1
1900931	951849	1483341044	1
1901651	1577987	1483335915	1
1903641	2173310	1483319729	1
1909921	1817392	1483340767	1
1916131	745955	1483340360	1
1919031	134946	1483339199	1
1919031	134946	1483339200	1
1929591	1760895	1483342018	1
1929591	856995	1483343308	1
1929591	1752772	1483322825	4
1929591	1148716	1483342832	1
1929591	828937	1483337412	1
1929591	828937	1483337483	1
1933721	2145225	1483339888	1
1935391	571714	1483337797	1
1939551	797549	1483343156	1
1940921	1436461	1483341587	4
1941751	1085142	1483328200	1
1941751	1085142	1483328247	1
1948241	1892308	1483343904	1
1949071	1084492	1483332127	1
1953541	1608296	1483323635	1
1954861	176100	1483330261	1
1954861	331899	1483333353	1
1963181	1909729	1483342778	1
1968301	1435748	1483342208	4
1968301	171201	1483312314	1
1976941	1879500	1483338830	1
1976941	2347362	1483342083	1
1976941	811002	1483339028	1
1976941	702392	1483312233	1
1976941	2347362	1483342088	1
1976941	2347362	1483342160	1
1976941	1097918	1483314070	4
1976941	373846	1483338330	1
1976941	2138819	1483342117	1
1976941	2138819	1483342061	1
1976941	2138819	1483342118	2
1976941	1647703	1483312171	1
1976941	1647703	1483312207	1
1976941	1647703	1483312131	1
1976941	2210813	1483324282	1
1977521	1667526	1483313083	1
1980081	2117936	1483343259	1
1980081	1978490	1483316031	4
1980231	52297	1483343526	1
1984861	1194549	1483333088	1
1986201	1476775	1483337025	1
1986201	1476775	1483337046	2
1988021	1236272	1483342363	1
1989891	1774630	1483314745	1
1991421	1292223	1483337413	1
1993811	1015150	1483339228	4
1995361	1573366	1483343241	1
1998361	1671959	1483342151	1
1998681	1356538	1483342911	1
1999881	585288	1483342260	1
2000801	52129	1483335362	1
2000801	348299	1483339892	1
2002411	2110217	1483342769	1
2002411	310985	1483341886	1
2005891	206302	1483342022	1
2011161	86615	1483333983	2
2011161	86615	1483333954	1
2011161	684021	1483342083	1
2011161	2116284	1483338825	1
2011161	393427	1483335341	3
2011161	393427	1483335070	1
2011161	393427	1483334864	2
2011161	393427	1483334824	1
2011591	1207341	1483343566	1
2011761	1647789	1483342223	1
2016371	536879	1483342802	1
2022941	2117936	1483343160	1
2024841	929072	1483343447	1
2025931	2142557	1483343652	2
2025931	2142557	1483343623	1
2026571	1538959	1483343175	1
2030281	2230827	1483343891	1
2030281	2230827	1483343613	1
2031811	1886181	1483334959	1
2031811	1237770	1483334959	1
2031811	239890	1483334659	1
2031811	483300	1483335559	1
2031811	1642834	1483335859	1
2031811	925199	1483335559	1
2031811	839459	1483335859	1
2031811	213235	1483334959	1
2031811	1431507	1483334659	1
2031811	1035967	1483335859	1
2031811	1410206	1483335559	1
2032091	1448294	1483338537	1
2032091	1618338	1483333042	1
2035651	401053	1483329598	4
2037601	473455	1483339481	1
2038781	1812705	1483341717	1
2040841	1137869	1483336418	1
2044861	1512787	1483013636	5
2044911	250286	1483339978	1
2048101	1848899	1483342651	1
2048101	1859794	1483335611	1
2048101	1801973	1483342167	1
2056941	724262	1483343646	1
2056941	153527	1483335870	1
2056941	153527	1483336025	1
2059981	1671959	1483342182	1
2061381	1323483	1483343829	4
2064001	1671959	1483342566	1
2064951	1294125	1483338896	1
2066051	1821167	1483342596	1
2066561	571317	1483317209	1
2069801	1813042	1483337768	1
2075831	1663057	1483340389	1
2075831	255176	1483320968	1
2080651	1805658	1483315180	1
2082641	1882417	1483311733	1
2082641	1882417	1483311636	3
2087241	2093414	1483341206	1
2088511	793649	1483338936	1
2089201	1988161	1483326816	3
2089201	1988161	1483326683	1
2093621	1052853	1483342359	1
2094681	2140216	1483332477	1
2097511	123416	1483311762	1
2100461	350507	1483090449	5
2100461	350507	1483090449	5
2100461	350507	1483090449	5
2100461	350507	1483090449	5
2100461	350507	1483090449	5
2100461	350507	1483090449	5
2100461	350507	1483090449	5
2100461	350507	1483090449	5
2100461	350507	1483090449	5
2100461	350507	1483090449	5
2100461	350507	1483090449	5
