0	1	2	3
829631	1939620	1485854942	1
830771	544468	1485864318	1
831061	1605691	1485847491	1
831291	2030419	1485777734	1
831291	1540836	1486369519	1
831291	1616147	1486029920	1
831291	267097	1485891155	1
831321	324917	1486124883	1
831321	1636343	1486388035	1
831321	1636343	1486117395	1
831321	1636343	1486117497	2
831321	1636343	1486376996	1
831321	1103071	1486125955	1
831321	1840251	1486292107	2
831321	290525	1486331129	1
831321	290525	1485846703	1
831321	290525	1485986567	1
831321	290525	1485846892	3
831651	921038	1485786062	1
832201	223414	1485969973	1
833101	1901417	1485855694	1
833101	1399814	1485783990	1
833521	1681417	1485860339	1
833521	1681417	1485860318	1
833521	1465568	1485841488	1
833521	1465568	1485841493	2
833521	1465568	1485841398	1
834091	2005634	1485941941	1
834171	1342665	1485842975	1
834601	880636	1485901159	1
834601	1796616	1485872272	1
834601	880636	1485901056	1
834601	110072	1486030881	1
834601	110072	1486030781	1
834601	1417072	1486105275	1
834601	920443	1485865841	1
835231	204951	1486368106	2
835231	204951	1486368028	1
835511	431209	1486122694	1
837641	1008264	1486034199	1
839091	819142	1485880805	1
840311	1781716	1485768767	1
840311	168276	1485854465	1
840311	1781716	1485768983	1
840931	1649437	1485895282	1
840931	1649437	1485895260	1
841481	2050582	1486399916	1
841561	2319317	1485935533	1
841591	1573341	1486358566	1
841741	2172349	1486320579	1
841741	1051986	1486111266	1
842491	1332834	1486364208	1
843731	937490	1485888555	1
843731	937490	1485888593	1
843731	937490	1485888396	1
843731	974460	1486111882	1
843731	937490	1485888522	1
843731	974460	1486111869	1
844971	2256899	1485850547	1
845091	883942	1486047937	1
845431	2093314	1485882851	1
845711	1229732	1486030145	1
845711	1229732	1486030174	3
845711	1549727	1486043492	1
846391	1585340	1486038545	1
846771	1269055	1486400389	1
846901	907130	1486242488	1
848851	1654855	1486298376	1
848851	1654855	1486298532	1
848851	1654855	1486210144	1
848921	2269529	1486284742	1
851001	47993	1485851718	3
851001	47993	1485851690	1
851001	1888562	1485950774	1
852461	1945018	1486019353	1
853401	2138645	1486361603	1
853811	1015672	1485797103	1
853811	1015672	1485797125	3
854321	2303475	1485856554	1
854321	2303475	1485869595	2
855101	1565923	1486396217	1
855101	1565923	1486396200	1
855101	1649251	1486315696	1
855381	1255148	1485818111	1
855851	1125703	1485855242	1
856011	2115048	1486198772	1
856011	89363	1486249521	1
856011	89363	1486159368	1
856391	1905773	1486098458	1
857661	2103994	1486390956	1
857661	1604138	1485843456	1
857661	1642812	1485985580	1
858001	1317357	1485774456	1
858491	1250986	1486156457	1
858491	1250986	1486149649	3
858491	1250986	1485963854	1
858491	1250986	1486149379	1
858491	1250986	1486156469	3
858491	1250986	1485977155	1
859421	1942381	1486038254	1
860651	420778	1486208657	1
860651	609837	1485763421	1
861001	1848785	1485978331	1
861521	939750	1485864591	1
861541	1762212	1486220959	1
861731	1820806	1485786192	1
863841	831892	1486317541	1
863841	1851453	1485856077	1
865961	1108704	1485851896	1
866151	1292599	1486401287	1
866311	1425573	1485808215	1
866471	360598	1486394501	1
868081	1748258	1486336511	1
869681	2244805	1486036473	1
869781	1202222	1485843801	1
869781	1202222	1485842566	1
870151	952753	1485777705	1
870601	1960023	1485777054	1
870781	653908	1486283257	1
870781	416132	1486330755	1
871831	309636	1485862894	1
871951	1708472	1486221378	1
873251	533310	1485983881	1
873451	1261792	1485773805	1
873731	281115	1485861794	1
873731	1375050	1485948013	1
873761	1879644	1486038214	1
874441	2036403	1486129712	1
874661	1037533	1485806074	1
874661	1037533	1486158923	1
874661	865481	1485776947	1
874661	1091256	1486381269	1
874661	1091256	1486381291	3
874661	1028696	1485873401	1
874661	709480	1485779993	2
874661	232020	1486331929	1
874661	709480	1485779929	1
874661	1772498	1485859008	1
874941	1651175	1485897757	1
876781	803553	1485943928	1
876781	522124	1486111597	1
876781	1641972	1485935834	1
876781	358910	1485980154	1
876781	387826	1485986361	1
876781	1540679	1486119610	1
876781	1255629	1486207787	1
876781	1079408	1485973365	1
877481	1478446	1486007269	1
877531	2041919	1486189487	1
877531	2041919	1486189588	1
877531	470651	1486245637	1
877531	470651	1486245615	1
877531	1520934	1485905796	1
877531	1875300	1486129661	1
878491	1198655	1486021895	1
878491	2072884	1485978945	1
879261	609324	1486278938	2
879741	2330524	1486145349	2
879741	2330524	1486145347	1
879871	744283	1485848438	1
881431	1333862	1486021694	1
881921	1556595	1486188843	1
885721	2253160	1485974526	1
885721	850256	1485977721	1
885721	782052	1485965163	1
886191	1672047	1485979098	1
886451	886166	1485935626	1
887031	821949	1486235512	1
887521	2150594	1486046862	1
889121	1496614	1486390662	1
890001	596815	1485850892	1
891461	2109770	1486050121	1
893261	435801	1485978003	1
894341	965138	1485958353	1
894341	1663484	1485849665	1
894341	1239689	1485937344	1
894341	1334769	1485936650	1
894341	1906119	1486048812	1
894341	1858331	1485979006	1
894341	272297	1486365766	1
894341	1671442	1485890770	1
894341	118322	1485883879	1
895271	18604	1486366500	1
895441	1625953	1486193975	1
895801	2250612	1486290286	1
896091	2247023	1486311120	1
896861	1473921	1485857862	1
896861	930627	1485853139	1
896861	1504425	1485791973	1
898031	1961811	1486029180	1
898031	663655	1486398378	1
898031	663655	1486134054	1
899111	1932897	1486033090	1
901201	1351623	1486152552	1
902151	992501	1486364666	1
902231	1665556	1486101550	1
902231	1665556	1486101598	2
902391	1009954	1486129104	1
902411	343802	1486322414	1
902411	62805	1485766900	1
902411	561990	1485766558	1
903841	940642	1485894837	1
903841	1247665	1486138528	1
903841	934624	1486398300	1
905521	1387858	1485978634	1
905521	1226096	1486030450	1
907241	581596	1486215927	1
907241	581596	1486218870	1
907281	1591426	1485883855	1
909121	78317	1485954480	1
910171	662664	1485849329	1
910331	1441828	1485856131	1
910331	248211	1485928576	1
910331	248211	1485974798	1
910331	1895481	1485872292	1
910331	622925	1485858144	2
910331	1669777	1485847171	1
910331	1730079	1485804980	1
910331	1090989	1485958241	1
910331	1090989	1485958223	1
910331	1653144	1485965389	1
910561	687678	1486197018	1
912061	1265591	1486214339	1
912061	531997	1486371734	1
912651	1673560	1485939780	1
913671	1463538	1486112568	1
913671	1463538	1486112578	1
915001	613988	1485789029	1
915501	47771	1485961028	1
916381	271142	1486123102	1
916381	1873759	1485844930	1
916381	1873759	1485844920	1
916381	1873759	1485844928	1
916381	1873759	1485844923	1
916381	1873759	1485844929	1
916381	1873759	1485844927	1
916381	1873759	1485844924	1
916381	1873759	1485844922	1
916381	2324747	1485934653	1
916471	1950288	1486418806	1
916471	235191	1485979980	1
916721	1027370	1485776914	1
917291	1770751	1486021943	1
917291	1770751	1485868129	1
917291	1770751	1486021893	1
917291	1770751	1486021978	1
917291	1770751	1486022004	1
918051	1173810	1485860240	1
918381	1026149	1486028704	1
918591	1539806	1486281808	1
918951	59463	1485855816	1
918951	2332558	1485841836	1
919311	38546	1486315246	1
919311	17228	1485775441	1
919311	1349429	1486308533	1
919311	1349429	1486308594	2
919311	389479	1486076787	1
919311	389479	1486076715	1
919311	2284875	1486229760	1
919311	1088203	1486250983	1
919311	2245394	1486380181	1
919311	1684077	1486373622	2
919311	356287	1486184846	1
919311	356287	1486184524	1
919311	863927	1485767400	1
919311	1684077	1486373618	1
919631	476544	1485770764	1
921071	1282907	1486102320	1
921081	1732991	1485783084	1
921451	1731408	1485972778	1
921661	1368520	1485898591	1
921661	1849884	1486135067	1
921661	1874502	1485886981	1
923091	1334453	1485848338	1
923091	1334453	1485848233	1
923431	656086	1485776373	1
923941	47319	1485807220	1
923941	1310208	1485939255	1
923941	1310208	1485809451	1
923941	1310208	1485809382	1
923941	2214780	1485933070	1
923941	2214780	1485933133	1
923941	636381	1486036604	1
924271	919324	1486030737	1
924811	1078075	1485874343	1
924811	1078075	1485874710	1
925561	1091642	1485973574	1
925591	738602	1486417537	1
926271	2100553	1486152694	1
926271	2186394	1485974991	1
926271	1565465	1486376545	1
926271	34326	1485911641	1
927301	131647	1485943023	1
927301	131647	1485943026	3
927501	837987	1486160251	1
930711	1542558	1485885899	1
931271	806728	1486137162	1
931741	2135828	1486156268	1
931891	273464	1486063858	1
931891	118430	1486035496	1
931891	429350	1486392101	1
931891	1141875	1486286566	1
932081	1933269	1485781233	1
932501	863766	1485865920	1
932501	661430	1485776355	1
932501	661430	1485776381	1
932971	2025546	1486115193	1
933191	210688	1486117473	1
933191	799471	1486286573	1
933191	1332714	1486107524	1
934131	2094387	1486304471	1
934131	585875	1486046259	1
934251	1045328	1486094560	1
934371	2292784	1486015349	1
936021	77227	1485879793	3
936021	77227	1485879699	1
936561	1581164	1486118403	1
936721	315382	1486136209	1
937451	704235	1486201658	1
937461	1685989	1485869385	1
937461	1981529	1485858500	1
937461	1981529	1486390660	1
937461	2088151	1486313920	1
937461	1783455	1485777024	1
937461	1489375	1485889518	1
937461	547775	1486029844	2
937461	611522	1486417533	1
937461	1636022	1485849306	1
937461	1424470	1485887339	1
937461	1173430	1485803003	1
937461	1426020	1486414583	1
937461	705168	1486381438	1
937461	920428	1486124203	2
937461	920428	1486123377	1
937461	221068	1486049883	1
937461	221068	1486045004	2
937461	221068	1486049860	1
937461	731328	1486369751	1
937461	403028	1485870824	1
937461	221068	1486045048	1
937461	920428	1486123562	1
937461	15758	1485873056	1
937461	731328	1486369768	2
937461	705168	1486369555	1
937461	221068	1486044930	1
937461	157786	1485942443	1
937461	1929106	1485766118	1
937461	1485016	1485864375	1
937461	1507224	1486383871	1
937461	1507224	1486112987	1
937461	1322574	1485938660	1
937461	805453	1485765768	1
937461	716863	1485805619	1
937461	716863	1486232639	1
937461	716863	1485877834	1
937461	716863	1485970854	1
937461	716863	1486401622	1
937461	716863	1486401724	1
937641	2234013	1486043530	1
938311	232252	1486370254	1
938531	865522	1486032826	1
938891	1673277	1485850495	1
938891	217544	1485850769	1
938891	217544	1485850849	1
939531	2198369	1486301329	1
939531	2198369	1486311090	1
939531	2198369	1486311465	1
940331	2153603	1486166839	1
940331	1581164	1485950305	1
940331	944214	1485949867	1
940331	82441	1485870570	1
940401	1009045	1485854941	1
940431	1594363	1486408917	1
940431	1594363	1486408931	1
940471	2195181	1486051546	1
940471	1036787	1485857845	1
940611	2292096	1485882065	1
940611	2292096	1485882113	2
940611	981897	1485798490	1
941051	1586705	1486376481	1
941051	1543815	1486374233	1
942061	2079635	1486042749	1
943001	422657	1486414150	1
943001	422657	1486414176	1
943001	1136055	1486387499	1
943151	1794195	1485790883	1
943151	919888	1485973774	1
943151	385811	1486372991	1
943151	1171673	1485863940	1
943151	1512353	1485844201	1
943741	2068584	1485818961	1
943741	2068584	1485818982	1
943741	936419	1485814286	1
945431	250055	1486370039	1
945431	1090989	1485944613	1
945551	421557	1485859780	1
945551	421557	1485837206	1
945551	421557	1485859823	1
946041	1570480	1486042766	1
946041	1854669	1486155203	1
946401	1173810	1486026003	1
946401	1173810	1486025912	1
947501	2055086	1485945725	1
947501	1864802	1485967439	1
948911	381656	1485840956	2
948911	381656	1485840952	1
949001	690926	1486157406	1
951321	1695405	1486390102	1
951431	141206	1485863416	1
951721	754969	1485810577	1
952131	411366	1485987933	1
953921	421290	1486154758	1
953921	421290	1486153569	1
953921	421290	1486153397	1
953921	421290	1486155581	1
953921	421290	1486155644	1
953921	421290	1486297797	1
953921	1924272	1486119873	1
955791	979852	1485895270	1
955791	979852	1485895269	1
955851	2103955	1485944292	1
956041	2201762	1486107754	1
957591	1261248	1485879657	1
958281	576573	1485989398	1
958741	2276252	1486325808	1
960671	2110198	1485973893	1
960841	1502093	1485876471	1
961001	1096137	1486322111	1
961001	1096137	1486322101	1
961011	1392966	1486017187	1
961121	511568	1485954328	1
962281	667172	1486206141	1
962281	845172	1486298869	1
962281	2077945	1485971762	1
962281	137771	1485768842	1
962281	1128441	1486410618	1
962281	1128441	1485804026	1
962371	1731749	1485885651	3
962371	1731749	1486120129	1
962371	1731749	1485869797	1
962371	1731749	1485885602	1
962371	1731749	1485794255	1
962371	1731749	1485794337	2
962371	672024	1486225151	1
962591	186361	1486406984	1
962831	39271	1485844830	1
963461	1616147	1485783459	1
963971	1938725	1486053860	1
964631	448627	1485941048	1
964631	1078073	1485960552	1
964631	1078073	1485960899	2
964631	1256561	1485948111	1
964631	1256561	1485948124	2
964631	1256561	1485957904	1
964631	1256561	1485974000	1
964721	1858139	1486387694	1
964981	954307	1485938053	1
965291	394668	1485870022	1
965501	1195299	1485819118	1
965501	1195299	1485819257	1
965941	916388	1485873327	1
965941	266307	1486023158	1
965941	1175046	1485994223	1
965941	2152272	1486029446	1
965941	323302	1485802804	1
965941	2008462	1485869046	1
965941	2008462	1485846167	1
965941	1707191	1485860756	1
967101	871703	1485861175	1
967111	1292063	1486074821	1
967211	1948193	1485892396	1
967211	1948193	1485892432	1
967211	1351623	1485953987	1
967211	1351623	1485953977	1
967211	438291	1486040619	1
967251	2185895	1486020914	1
967251	2185895	1486020912	2
970471	78761	1486372910	2
970471	78761	1486372908	1
970641	1117516	1486345734	1
970641	1806746	1485910601	2
970641	1117516	1486345778	1
970641	1702225	1485815849	1
971031	974258	1485966316	1
971461	865895	1486407395	1
971461	865895	1486379176	1
972151	1046514	1485844252	1
973081	1652346	1486400814	1
973241	1792747	1486010788	1
973241	23267	1486040686	1
973241	1792747	1486010855	1
973241	1141919	1485961679	1
973241	146891	1486406274	1
973241	146891	1486406273	1
973241	146891	1486406322	1
973241	1933874	1486028059	1
973241	2308494	1486375876	1
973241	2308494	1486375784	1
973241	2308494	1486375956	1
973241	1672664	1486412108	1
973241	502545	1486025865	1
973241	502545	1486025935	1
973501	1178525	1485960806	1
973591	734370	1485857400	1
973591	734370	1485857424	2
975571	96831	1486360681	1
977761	1187726	1486288761	2
977761	1187726	1486288655	1
979961	146891	1486138020	1
979961	1896159	1486371665	1
979961	1896159	1486371697	3
980991	1338372	1485806393	1
982211	1197911	1486384646	1
982801	1234852	1485933411	1
982871	986675	1485880448	1
982871	1157236	1485967360	1
982871	234490	1486052326	1
982871	405609	1485770558	1
983521	2171383	1486369930	1
983761	887925	1486290489	1
985351	1714470	1486013753	1
985351	1714470	1486013767	1
985351	2126120	1486227071	1
985351	375052	1486132711	1
985351	568853	1486420942	1
985351	872288	1486027712	1
985351	872288	1486028277	1
985371	1870969	1486306407	1
987121	2290395	1486393614	1
987311	666966	1485839496	1
987621	505915	1486159648	1
988161	1649282	1486243413	3
988161	1649282	1486243391	1
988161	1649282	1486243412	2
990261	1563248	1486421304	1
991071	1869541	1485846961	1
992291	1346600	1486420604	1
992291	1346600	1486420678	2
993081	1283711	1485890998	1
993941	262158	1486049186	1
994101	149340	1485844318	1
994481	2313031	1485876671	1
994481	2313031	1485876806	3
994681	1805687	1485842628	1
996251	1570659	1486412419	1
996251	1570659	1486408169	1
996251	1570659	1486408120	1
996251	1730079	1485804540	1
996251	1431948	1485776295	1
996681	1514653	1485899731	1
996681	1514653	1485899720	1
996681	674224	1486395653	1
997221	1022370	1485980058	1
997221	365158	1486117934	1
997221	365158	1486127542	1
997221	365158	1486109442	1
997221	365158	1486109443	1
997221	365158	1486109441	1
997221	365158	1486117933	1
997221	365158	1486117932	1
998951	544468	1485864283	1
999631	1288395	1485848374	1
999631	1288395	1485848381	2
999851	2031360	1485877752	1
999851	589318	1485848706	1
999851	1668348	1485850935	1
999851	2134028	1486028640	1
1000171	671479	1486368635	1
1000891	174299	1486289244	1
1000911	1117783	1486284781	1
1001171	1632998	1485861029	1
1001391	857366	1485861491	1
1002111	1610220	1486011462	1
1002161	636268	1485782977	1
1002161	636268	1485766431	1
1002161	383943	1485937540	1
1002161	213943	1485770208	1
1002161	1755546	1485805777	1
1002161	1755546	1485805805	1
1002161	781331	1486110586	1
1002161	204939	1485891914	1
1003071	2253962	1486371552	1
1003471	208139	1486045809	1
1003471	2109773	1485763843	1
1004141	832007	1486121984	1
1005381	1815356	1486044597	1
1005381	1815356	1486045119	1
1005411	1919085	1485989011	1
1005411	456225	1485820639	1
1005411	1928151	1485763953	1
1005411	1928151	1485764005	1
1005411	1928151	1485764060	2
1005411	1980971	1486380397	1
1005411	2237241	1485776849	1
1005411	1605691	1485764101	1
1005411	950151	1486365900	1
1005411	1381532	1486052424	1
1005411	2106782	1486118426	1
1005411	2077873	1486119099	1
1005411	2077873	1486119080	1
1005411	1135633	1486383149	1
1005411	2285283	1486135024	1
1005411	1422483	1486402674	1
1005411	593313	1486322936	1
1005411	1135633	1486383238	1
1005411	1422483	1486402656	1
1005411	2135828	1486156316	1
1005411	365318	1485841755	1
1005411	2327059	1485771838	1
1005411	317664	1486217713	1
1005411	897584	1485855562	1
1005411	15744	1485960817	1
1005411	15744	1485960887	1
1005411	300310	1486042533	1
1005411	1719696	1486042784	1
1005411	897026	1486052689	1
1005411	590206	1486380909	1
1005411	203267	1486369934	1
1005411	839837	1485773616	1
1005411	1450107	1485894790	1
1005411	1450107	1485894662	1
1005411	1450107	1485894827	1
1005411	1450107	1485894612	1
1006051	1125021	1485933017	1
1006051	189494	1486401853	1
1006861	805453	1485765657	1
1009031	400096	1485867118	1
1009031	400096	1485867144	2
1010811	2112952	1486228556	1
1012551	913978	1486121138	1
1015551	2340323	1486112769	1
1015941	872420	1486035305	1
1015941	1597124	1485942123	1
1016071	1957346	1485764079	1
1016071	1957346	1485764049	1
1016391	381996	1486401058	2
1016651	1426506	1486149095	1
1017791	2068008	1486146861	1
1017831	1201752	1486199321	2
1017831	1201752	1486295326	1
1017831	1201752	1486304310	1
1017831	1201752	1486199069	1
1017831	1201752	1486303877	1
1018061	1125157	1486137651	1
1018511	2466	1485807531	1
1018801	551269	1486385486	1
1019301	67513	1486310914	1
1019481	642111	1486331237	1
1019481	258911	1486376859	1
1020531	1267025	1486204891	1
1020531	1267025	1486204892	1
1020531	2304663	1486230093	1
1020531	2304663	1486230094	1
1020531	2304663	1486230135	1
1020831	1747706	1486403426	1
1021081	373988	1485940550	1
1021111	448620	1485961510	1
1021111	2069629	1486207782	1
1021111	2069629	1486207784	1
1022331	2152272	1486032583	1
1022641	1763815	1485869609	1
1022951	1821373	1485983252	1
1023291	1163304	1486236013	1
1023321	1084826	1486163847	1
1023491	1471097	1486111538	1
1023491	1471097	1485847923	1
1024091	70100	1486369971	1
1024091	873500	1486369971	1
1024091	859300	1486197171	1
1024091	1476940	1486370871	1
1024091	1982380	1486370871	1
1024091	959250	1486197171	1
1024091	2006275	1486383389	1
1024091	2006275	1486379480	1
1024091	2293055	1486198071	1
1024091	208335	1486370271	1
1024091	2076325	1486284771	1
1024091	1764025	1486283571	1
1024091	1485955	1486197471	1
1024091	457355	1486198071	1
1024091	2161869	1486371171	1
1024091	1307459	1486284771	1
1024091	1128329	1486197471	1
1024091	1737019	1486198071	1
1024091	1263457	1486197471	1
1024091	137537	1486370271	1
1024091	754847	1486369971	1
1024091	620517	1486369971	1
1024091	1304757	1486197471	1
1024091	1765288	1486369971	1
1024091	1654468	1486198071	1
1024091	1500828	1486198371	1
1024091	226798	1486198071	1
1024091	207068	1486370871	1
1024091	784048	1486284471	1
1024091	1644938	1486371171	1
1024091	690678	1486197171	1
1024091	819961	1486197171	1
1024091	1914561	1486370871	1
1024091	2060271	1486370871	1
1024091	201721	1486370271	1
1024091	314831	1486370271	1
1024091	691401	1486370871	1
1024091	1353721	1486198371	1
1024091	2147192	1486370871	1
1024091	409972	1486197471	1
1024091	1725032	1486198371	1
1024091	1873472	1486371171	1
1024091	2124312	1486283571	1
1024091	85492	1486284771	1
1024091	1244632	1486283871	1
1024091	601306	1486370271	1
1024091	423086	1486198071	1
1024091	1439796	1486369971	1
1024091	142326	1486371171	1
1024091	1613276	1486198071	1
1024091	1009816	1486197471	1
1024091	376646	1486371171	1
1024091	1143046	1486198071	1
1024091	1503806	1486197471	1
1024091	2192293	1486370871	1
1024091	1906383	1486198371	1
1024091	824033	1486197471	1
1024091	556493	1486369971	1
1024091	1943443	1486371171	1
1024091	2110284	1486370871	1
1024091	1441834	1486370871	1
1024091	867214	1486197471	1
1024091	1327674	1486198071	1
1024091	716864	1486369971	1
1024091	605774	1486284771	1
1024091	1807794	1486197171	1
1024091	1951444	1486198071	1
1024091	1711974	1486284771	1
1024091	871214	1486370871	1
1024091	1079654	1486371171	1
1024091	2043304	1486197471	1
1024321	261272	1486116472	1
1024321	1171405	1485950997	1
1024321	1171405	1485951012	2
1024531	1219413	1486100593	1
1024531	384940	1485871755	1
1024531	384940	1485871778	1
1025251	1393011	1486219585	1
1027161	2025546	1486114897	1
1027161	1682846	1486242996	1
1027161	1682846	1486242924	1
1027161	1210126	1486190166	1
1027161	1210126	1486190001	1
1028341	675261	1486325265	1
1028901	967842	1486208012	1
1028901	2204767	1486025381	1
1030531	1678933	1486421258	1
1030701	2086278	1486374894	1
1030941	2240092	1486124977	1
1031251	744561	1486374459	1
1032211	248649	1485814695	1
1035161	1022663	1485938413	1
1036461	804982	1486375789	1
1037131	571628	1485825100	1
1037621	292239	1486391331	1
1037621	292239	1486385943	1
1037621	1951771	1486371034	2
1037621	1951771	1486407252	1
1037621	1951771	1486371020	1
1037621	2339178	1486385960	1
1037791	879896	1486137180	1
1037791	2152297	1486120042	1
1038201	1399791	1485880004	1
1038321	103997	1485993123	1
1039751	1839677	1486380634	1
1042171	1020860	1485983248	1
1042251	2207441	1485988998	1
1042251	438291	1486040697	1
1042251	13	1486027123	1
1044781	1750770	1486324214	1
1044781	81124	1486122083	1
1044781	81124	1486122120	1
1044781	81124	1486122084	1
1044781	81124	1486122118	1
1045091	811448	1486390912	1
1045091	2024116	1486188383	1
1045091	650959	1486022650	1
1045091	1860104	1486016582	1
1045091	428650	1486315771	1
1045091	428650	1486315818	1
1045091	2287057	1486045809	1
1045091	2287057	1486198209	1
1046201	532155	1485942680	1
1046201	532155	1485852627	1
1046521	1625282	1486195390	1
1046521	1625282	1486195392	2
1047581	1139280	1486306370	1
1048081	1069342	1486157078	1
1048561	1615208	1486375497	1
1048561	1615208	1485893442	1
1048561	1615208	1486375558	3
1048561	1615208	1485893465	1
1048741	2131931	1485804887	1
1048841	119863	1485935275	1
1049021	395267	1486109752	1
1049021	1297244	1486403471	1
1049021	317664	1486226198	1
1049131	2190443	1485779874	1
1049401	478920	1485938339	1
1049401	1890142	1486078763	1
1049401	976738	1485877502	1
1049401	2161521	1485849413	1
1049531	1724802	1485950506	1
1049551	2151628	1486126943	1
1049601	1406398	1486030948	1
1049691	1000679	1486374523	2
1049691	650833	1486335323	1
1050311	1748258	1486252452	1
1050311	573780	1486153589	1
1050511	693780	1486240017	1
1050541	1489764	1485994102	1
1051081	400310	1486377110	1
1051881	2013880	1485965098	1
1052291	1560696	1486047865	1
1053641	993905	1485967290	1
1053641	2230007	1486026794	1
1053991	716475	1485869342	1
1053991	854957	1486412758	1
1055091	1095531	1485970801	1
1055151	323946	1485849076	2
1055151	323946	1485849033	1
1055651	942945	1485928053	1
1055651	942945	1486120008	1
1055651	942945	1486120110	3
1055651	942945	1485928209	2
1055651	2036898	1485849626	1
1055751	626076	1486031656	1
1055751	2149162	1485949382	1
1055851	2038798	1486347604	1
1056021	1411274	1485959560	1
1056021	1411274	1485959610	1
1056801	1293731	1486235386	1
1056841	2327654	1485897423	1
1056841	1128579	1485880595	1
1056841	1128579	1485880607	2
1056841	1128579	1485880292	1
1056841	1128579	1485880237	1
1058391	1676389	1486394101	1
1058671	1045970	1486327586	1
1058771	733217	1485859457	1
1058861	1821932	1486214792	1
1058861	1969484	1486371300	1
1058861	722946	1486378002	1
1061611	35245	1486017458	2
1062291	1616147	1485791761	1
1062961	1227302	1486329288	1
1062961	1987516	1486112369	1
1063391	1659425	1486043056	1
1064351	1095104	1486388219	1
1064491	38453	1486016854	1
1065241	661430	1486282742	1
1065421	1537768	1485768533	1
1065421	42227	1485832839	1
1065421	852187	1485947213	1
1065421	42227	1485832900	1
1065501	1258262	1486041186	1
1067591	577134	1486106783	1
1067591	2123985	1486369063	1
1067871	2038006	1485845949	1
1067871	2038006	1486325004	1
1068101	941855	1485853568	1
1069351	368569	1486312481	1
1069741	2201646	1486305433	1
1069951	1528108	1486154055	1
1070481	2169288	1486240828	1
1070491	104513	1486360748	1
1070671	57066	1485784598	1
1070671	57066	1485784674	1
1070671	2025546	1486114810	1
1070671	57066	1485784627	1
1070671	317664	1486110780	1
1070671	1573341	1485847898	1
1070671	438499	1485803728	1
1070671	438499	1485803703	1
1070671	1915329	1486110703	1
1070671	1915329	1486110634	1
1071191	2049726	1486109315	1
1071191	2049726	1486109083	2
1071191	2049726	1486108950	1
1071191	1466972	1485982566	1
1071191	144128	1485934438	1
1071191	1314338	1486112092	1
1071191	542929	1486151848	1
1071191	476865	1486253723	1
1071911	292198	1485891265	1
1072121	1231799	1485844753	1
1072121	1231799	1485844739	1
1073391	1759163	1485813457	1
1073391	1759163	1485813462	2
1073391	1759163	1485813371	1
1073501	736036	1486117171	1
1074111	1658089	1486033183	1
1074541	438499	1486324629	1
1074831	39471	1486374929	1
1074831	39471	1486375076	2
1075451	325699	1485923070	1
1077251	1437891	1486383403	1
1077291	1205247	1485888041	1
1077291	1205247	1485888006	1
1077291	1698820	1486300212	1
1077471	544468	1485864613	1
1077471	488283	1486392220	1
1077601	2095110	1486114312	1
1079291	2045855	1486382046	1
1079451	710171	1485765289	1
1079871	830925	1486223600	1
1079871	830925	1485803547	1
1079871	830925	1486219796	1
1079871	830925	1486225084	1
1079871	830925	1486222436	2
1079871	830925	1486222572	1
1080581	1889143	1485981842	1
1080581	129338	1486118370	1
1080821	1108682	1486312846	1
1081111	2202405	1486327243	1
1082871	1949999	1486225330	1
1082871	1773259	1486402407	1
1082871	1001106	1485842103	1
1085561	2343639	1485852799	1
1085801	422847	1485848228	1
1085801	997327	1485982061	1
1086581	801647	1486296639	1
1086581	801647	1486296646	3
1087611	2092643	1485853173	1
1087731	123278	1486046968	1
1089271	1537070	1485862048	1
1089371	286572	1486378813	1
1089731	596815	1486371267	1
1089731	1392633	1486379493	1
1090011	1862072	1486235320	1
1090341	2001797	1486027402	1
1090631	1059368	1485876707	1
1091821	1234852	1485934552	1
1092051	957794	1485818023	1
1092431	233494	1486389493	1
1092431	440617	1485924958	1
1092431	389645	1485844546	1
1092431	253059	1485950117	2
1092431	253059	1485950113	1
1092541	994528	1485848425	1
1092841	1051105	1485777838	1
1093761	1066062	1485943155	1
1093761	1066062	1485942798	1
1093761	1066062	1485943289	3
1093761	1066062	1485942837	3
1094731	2124945	1486144566	1
1095701	2248605	1486043207	1
1096011	1324923	1485870032	1
1096291	53072	1486286799	1
1096961	1027100	1485816190	1
1096961	1027100	1485943600	1
1096961	1201117	1485868731	1
1098061	897302	1486135511	1
1099491	1537366	1486291149	1
1101301	370685	1485855575	1
1101301	370685	1485855578	3
1101301	370685	1485855291	1
1101761	1511740	1485785747	1
1102131	517246	1486059296	1
1102131	199703	1486383841	1
1103551	504195	1485853257	1
1105171	416132	1486330086	1
1105171	416132	1486330031	1
1105171	416132	1486329646	1
1106331	598900	1486396250	1
1106901	123042	1485953620	2
1106901	123042	1485953608	1
1107011	760295	1485978819	1
1107011	1277992	1486030430	1
1107051	1158963	1485774218	1
1108071	1489375	1485940614	1
1108071	1489375	1485889499	2
1108071	1489375	1485889472	1
1108071	1489375	1485940624	3
1108351	2018342	1486102670	1
1108351	2292096	1486110812	1
1108351	2292096	1486111151	2
1108591	1770248	1486301144	1
1109561	1004456	1486301051	1
1109901	338470	1485800475	1
1109971	2187886	1486157008	1
1111281	1663128	1486366970	1
1111281	2001797	1486373599	1
1111801	1266275	1486313614	1
1111961	2133302	1485803572	1
1112521	1641467	1485882247	1
1112521	1641467	1485849404	1
1112521	1641467	1486084110	1
1112521	1641467	1485847034	1
1112521	1641467	1485943776	1
1112521	1641467	1485882166	1
